Latitude,Longitude,Temperature (Celsius)
45.16000000000031,15.239999999999768,27.553735351562523
45.16000000000031,15.259999999999767,27.467797851562523
45.16000000000031,15.279999999999767,28.222680664062523
45.16000000000031,15.299999999999766,28.501000976562523
45.16000000000031,15.319999999999766,28.172875976562523
45.16000000000031,15.339999999999765,28.103540039062523
45.16000000000031,15.359999999999765,28.343774414062523
45.16000000000031,15.379999999999765,27.761743164062523
45.16000000000031,15.399999999999764,27.761743164062523
45.16000000000031,15.419999999999764,27.810571289062523
45.16000000000031,15.439999999999763,28.435571289062523
45.16000000000031,15.459999999999763,28.804711914062523
45.16000000000031,15.479999999999762,28.853540039062523
45.16000000000031,15.499999999999762,29.151391601562523
45.16000000000031,15.519999999999762,29.444360351562523
45.16000000000031,15.539999999999761,29.542016601562523
45.16000000000031,15.55999999999976,29.201196289062523
45.16000000000031,15.57999999999976,29.201196289062523
45.16000000000031,15.59999999999976,29.007836914062523
45.16000000000031,15.61999999999976,29.007836914062523
45.16000000000031,15.639999999999759,28.419946289062523
45.16000000000031,15.659999999999759,28.419946289062523
45.16000000000031,15.679999999999758,29.239282226562523
45.16000000000031,15.699999999999758,29.239282226562523
45.16000000000031,15.719999999999757,29.586938476562523
45.16000000000031,15.739999999999757,29.557641601562523
45.16000000000031,15.759999999999756,29.557641601562523
45.16000000000031,15.779999999999756,29.622094726562523
45.16000000000031,15.799999999999756,29.622094726562523
45.16000000000031,15.819999999999755,30.057641601562523
45.16000000000031,15.839999999999755,30.362329101562523
45.16000000000031,15.859999999999754,29.520532226562523
45.16000000000031,15.879999999999754,29.520532226562523
45.16000000000031,15.899999999999753,29.733422851562523
45.16000000000031,15.919999999999753,29.733422851562523
45.16000000000031,15.939999999999753,29.729516601562523
45.16000000000031,15.959999999999752,29.325219726562523
45.16000000000031,15.979999999999752,29.756860351562523
45.16000000000031,15.999999999999751,30.409204101562523
45.16000000000031,16.01999999999975,30.409204101562523
45.16000000000031,16.03999999999975,29.160180664062523
45.16000000000031,16.05999999999975,28.959008789062523
45.16000000000031,16.07999999999975,28.226586914062523
45.16000000000031,16.09999999999975,27.721704101562523
45.16000000000031,16.11999999999975,27.704125976562523
45.16000000000031,16.13999999999975,28.385766601562523
45.16000000000031,16.159999999999748,28.140649414062523
45.16000000000031,16.179999999999747,27.951196289062523
45.16000000000031,12.199999999999832,32.46096191406252
45.16000000000031,12.219999999999832,32.09670410156252
45.16000000000031,12.239999999999831,32.13381347656252
45.16000000000031,12.259999999999831,31.590844726562523
45.16000000000031,12.27999999999983,31.868188476562523
45.16000000000031,12.29999999999983,30.911157226562523
45.16000000000031,12.31999999999983,30.495141601562523
45.16000000000031,12.33999999999983,27.951196289062523
45.16000000000031,12.359999999999829,28.384790039062523
45.16000000000031,12.379999999999828,28.390649414062523
45.16000000000031,12.399999999999828,28.390649414062523
45.16000000000031,12.419999999999828,28.384790039062523
45.16000000000031,12.439999999999827,28.385766601562523
45.16000000000031,12.459999999999827,28.533227539062523
45.16000000000031,12.479999999999826,28.632836914062523
45.16000000000031,12.499999999999826,28.710961914062523
45.16000000000031,12.519999999999825,28.776391601562523
45.16000000000031,12.539999999999825,28.824243164062523
45.16000000000031,12.559999999999825,28.847680664062523
45.16000000000031,12.579999999999824,28.863305664062523
45.16000000000031,12.599999999999824,28.864282226562523
45.16000000000031,12.619999999999823,28.866235351562523
45.16000000000031,12.639999999999823,28.854516601562523
45.16000000000031,12.659999999999823,28.854516601562523
45.16000000000031,12.679999999999822,28.804711914062523
45.16000000000031,12.699999999999822,28.819360351562523
45.16000000000031,12.719999999999821,28.770532226562523
45.16000000000031,12.73999999999982,28.770532226562523
45.16000000000031,12.75999999999982,28.722680664062523
45.16000000000031,12.77999999999982,28.709008789062523
45.16000000000031,12.79999999999982,28.684594726562523
45.16000000000031,12.819999999999819,28.667993164062523
45.16000000000031,12.839999999999819,28.647485351562523
45.16000000000031,12.859999999999818,28.623071289062523
45.16000000000031,12.879999999999818,28.623071289062523
45.16000000000031,12.899999999999817,28.586938476562523
45.16000000000031,12.919999999999817,28.586938476562523
45.16000000000031,12.939999999999817,28.544946289062523
45.16000000000031,12.959999999999816,28.526391601562523
45.16000000000031,12.979999999999816,28.480493164062523
45.16000000000031,12.999999999999815,28.480493164062523
45.16000000000031,13.019999999999815,28.445336914062523
45.16000000000031,13.039999999999814,28.445336914062523
45.16000000000031,13.059999999999814,28.422875976562523
45.16000000000031,13.079999999999814,28.410180664062523
45.16000000000031,13.099999999999813,28.410180664062523
45.16000000000031,13.119999999999813,28.436547851562523
45.16000000000031,13.139999999999812,28.436547851562523
45.16000000000031,13.159999999999812,28.481469726562523
45.16000000000031,13.179999999999811,28.481469726562523
45.16000000000031,13.199999999999811,28.545922851562523
45.16000000000031,13.21999999999981,28.545922851562523
45.16000000000031,13.23999999999981,28.565454101562523
45.16000000000031,13.25999999999981,28.565454101562523
45.16000000000031,13.27999999999981,28.555688476562523
45.16000000000031,13.299999999999809,28.555688476562523
45.16000000000031,13.319999999999808,28.598657226562523
45.16000000000031,13.339999999999808,28.579125976562523
45.16000000000031,13.359999999999808,28.678735351562523
45.16000000000031,13.379999999999807,28.781274414062523
45.16000000000031,13.399999999999807,28.781274414062523
45.16000000000031,13.419999999999806,28.702172851562523
45.16000000000031,13.439999999999806,28.781274414062523
45.16000000000031,13.459999999999805,28.443383789062523
45.16000000000031,13.479999999999805,28.443383789062523
45.16000000000031,13.499999999999805,28.319360351562523
45.16000000000031,13.519999999999804,28.128930664062523
45.16000000000031,13.539999999999804,27.985375976562523
45.16000000000031,13.559999999999803,27.723657226562523
45.16000000000031,13.579999999999803,28.553735351562523
45.16000000000031,13.599999999999802,29.343774414062523
45.16000000000031,13.619999999999802,32.24611816406252
